Date,Category,Order Quantity,IsHoliday,Year
2015-04-25,Chair,33.75,1,2015
2015-04-25,Sofa,19.5,1,2015
2015-04-25,Cabinet,15.525,1,2015
2015-04-25,Bed,16.125,1,2015
2015-04-25,Desk,15.0,1,2015
2015-04-26,Table,22.0875,1,2015
2015-04-26,Chair,26.25,1,2015
2015-04-26,Sofa,19.5,1,2015
2015-04-26,Cabinet,15.0,1,2015
2015-04-26,Bed,16.875,1,2015
2015-04-26,Desk,15.9375,1,2015
2015-04-27,Table,18.15,0,2015
2015-04-27,Chair,20.0,0,2015
2015-04-27,Sofa,20.25,0,2015
2015-04-27,Cabinet,15.2,0,2015
2015-04-27,Bed,16.5,0,2015
2015-04-27,Desk,17.1875,0,2015
2015-04-28,Table,15.525,0,2015
2015-04-28,Chair,17.5,0,2015
2015-04-28,Sofa,16.5,0,2015
2015-04-28,Cabinet,15.3,0,2015
2015-04-28,Bed,15.25,0,2015
2015-04-28,Desk,15.3125,0,2015
2015-04-29,Table,16.575,0,2015
2015-04-29,Chair,26.25,0,2015
2015-04-29,Sofa,17.25,0,2015
2015-04-29,Cabinet,15.15,0,2015
2015-04-29,Bed,15.25,0,2015
2015-04-29,Desk,16.25,0,2015
2015-04-30,Table,18.15,0,2015
2015-04-30,Chair,21.25,0,2015
2015-04-30,Sofa,15.0,0,2015
2015-04-30,Cabinet,15.5,0,2015
2015-04-30,Bed,15.0,0,2015
2015-04-30,Desk,15.625,0,2015
2015-05-01,Table,15.0,0,2015
2015-05-01,Chair,22.5,0,2015
2015-05-01,Sofa,16.8,0,2015
2015-05-01,Cabinet,15.48,0,2015
2015-05-01,Bed,17.1,0,2015
2015-05-01,Desk,15.75,0,2015
2015-05-02,Table,16.89,1,2015
2015-05-02,Chair,33.0,1,2015
2015-05-02,Sofa,17.7,1,2015
2015-05-02,Cabinet,15.36,1,2015
2015-05-02,Bed,15.9,1,2015
2015-05-02,Desk,15.0,1,2015
2015-05-03,Table,20.67,1,2015
2015-05-03,Chair,37.5,1,2015
2015-05-03,Sofa,25.799999999999997,1,2015
2015-05-03,Cabinet,15.54,1,2015
2015-05-03,Bed,18.15,1,2015
2015-05-03,Desk,18.375,1,2015
2015-05-04,Table,20.04,0,2015
2015-05-04,Chair,15.0,0,2015
2015-05-04,Sofa,15.9,0,2015
2015-05-04,Cabinet,15.6,0,2015
2015-05-04,Bed,17.7,0,2015
2015-05-04,Desk,18.75,0,2015
2015-05-05,Table,18.15,0,2015
2015-05-05,Chair,22.5,0,2015
2015-05-05,Sofa,18.6,0,2015
2015-05-05,Cabinet,15.12,0,2015
2015-05-05,Bed,16.8,0,2015
2015-05-05,Desk,15.0,0,2015
2015-05-06,Table,21.3,0,2015
2015-05-06,Chair,24.0,0,2015
2015-05-06,Sofa,20.4,0,2015
2015-05-06,Cabinet,15.24,0,2015
2015-05-06,Bed,15.3,0,2015
2015-05-06,Desk,15.75,0,2015
2015-05-07,Table,19.41,0,2015
2015-05-07,Chair,30.0,0,2015
2015-05-07,Sofa,15.9,0,2015
2015-05-07,Cabinet,15.48,0,2015
2015-05-07,Bed,15.6,0,2015
2015-05-07,Desk,16.875,0,2015
2015-05-08,Table,17.52,0,2015
2015-05-08,Chair,15.0,0,2015
2015-05-08,Sofa,15.0,0,2015
2015-05-08,Cabinet,15.18,0,2015
2015-05-08,Bed,15.9,0,2015
2015-05-08,Desk,16.5,0,2015
2015-05-09,Table,17.835,1,2015
2015-05-09,Chair,33.0,1,2015
2015-05-09,Sofa,28.5,1,2015
2015-05-09,Cabinet,15.72,1,2015
2015-05-09,Bed,17.7,1,2015
2015-05-09,Desk,20.0625,1,2015
2015-05-10,Table,19.725,1,2015
2015-05-10,Chair,21.75,1,2015
2015-05-10,Sofa,15.0,1,2015
2015-05-10,Cabinet,15.09,1,2015
2015-05-10,Bed,16.8,1,2015
2015-05-10,Desk,16.6875,1,2015
2015-05-11,Table,15.0,0,2015
2015-05-11,Chair,30.0,0,2015
2015-05-11,Sofa,22.2,0,2015
2015-05-11,Cabinet,15.48,0,2015
2015-05-11,Bed,16.2,0,2015
2015-05-11,Desk,17.25,0,2015
2015-05-12,Table,16.26,0,2015
2015-05-12,Chair,22.5,0,2015
2015-05-12,Sofa,20.4,0,2015
2015-05-12,Cabinet,15.42,0,2015
2015-05-12,Bed,16.2,0,2015
2015-05-12,Desk,15.375,0,2015
2015-05-13,Table,17.52,0,2015
2015-05-13,Chair,27.0,0,2015
2015-05-13,Sofa,23.1,0,2015
2015-05-13,Cabinet,15.42,0,2015
2015-05-13,Bed,17.7,0,2015
2015-05-13,Desk,16.5,0,2015
2015-05-14,Table,20.67,0,2015
2015-05-14,Chair,28.5,0,2015
2015-05-14,Sofa,23.1,0,2015
2015-05-14,Cabinet,15.54,0,2015
2015-05-14,Bed,16.5,0,2015
2015-05-14,Desk,18.375,0,2015
2015-05-15,Table,16.26,0,2015
2015-05-15,Chair,16.5,0,2015
2015-05-15,Sofa,21.3,0,2015
2015-05-15,Cabinet,15.6,0,2015
2015-05-15,Bed,15.3,0,2015
2015-05-15,Desk,18.375,0,2015
2015-05-16,Table,21.615000000000002,1,2015
2015-05-16,Chair,26.25,1,2015
2015-05-16,Sofa,15.0,1,2015
2015-05-16,Cabinet,15.9,1,2015
2015-05-16,Bed,18.6,1,2015
2015-05-16,Desk,19.5,1,2015
2015-05-17,Table,17.835,1,2015
2015-05-17,Chair,37.5,1,2015
2015-05-17,Sofa,23.1,1,2015
2015-05-17,Cabinet,15.27,1,2015
2015-05-17,Bed,17.7,1,2015
2015-05-17,Desk,18.375,1,2015
2015-05-18,Table,20.04,0,2015
2015-05-18,Chair,30.0,0,2015
2015-05-18,Sofa,20.4,0,2015
2015-05-18,Cabinet,15.36,0,2015
2015-05-18,Bed,15.9,0,2015
2015-05-18,Desk,18.375,0,2015
2015-05-19,Table,16.26,0,2015
2015-05-19,Chair,25.5,0,2015
2015-05-19,Sofa,15.9,0,2015
2015-05-19,Cabinet,15.54,0,2015
2015-05-19,Bed,17.1,0,2015
2015-05-19,Desk,17.25,0,2015
2015-05-20,Table,18.15,0,2015
2015-05-20,Chair,28.5,0,2015
2015-05-20,Sofa,15.0,0,2015
2015-05-20,Cabinet,15.48,0,2015
2015-05-20,Bed,17.4,0,2015
2015-05-20,Desk,17.625,0,2015
2015-05-21,Table,19.41,0,2015
2015-05-21,Chair,28.5,0,2015
2015-05-21,Sofa,21.3,0,2015
2015-05-21,Cabinet,15.18,0,2015
2015-05-21,Bed,15.6,0,2015
2015-05-21,Desk,18.0,0,2015
2015-05-22,Table,19.41,0,2015
2015-05-22,Chair,30.0,0,2015
2015-05-22,Sofa,22.2,0,2015
2015-05-22,Cabinet,15.54,0,2015
2015-05-22,Bed,17.4,0,2015
2015-05-22,Desk,18.0,0,2015
2015-05-23,Table,23.505000000000003,1,2015
2015-05-23,Chair,24.0,1,2015
2015-05-23,Sofa,25.799999999999997,1,2015
2015-05-23,Cabinet,15.18,1,2015
2015-05-23,Bed,15.9,1,2015
2015-05-23,Desk,19.5,1,2015
2015-05-24,Table,18.78,1,2015
2015-05-24,Chair,28.5,1,2015
2015-05-24,Sofa,19.05,1,2015
2015-05-24,Cabinet,15.36,1,2015
2015-05-24,Bed,15.9,1,2015
2015-05-24,Desk,18.375,1,2015
2015-05-25,Table,17.52,0,2015
2015-05-25,Chair,19.5,0,2015
2015-05-25,Sofa,20.4,0,2015
2015-05-25,Cabinet,15.54,0,2015
2015-05-25,Bed,17.1,0,2015
2015-05-25,Desk,15.75,0,2015
2015-05-26,Table,16.89,0,2015
2015-05-26,Chair,18.0,0,2015
2015-05-26,Sofa,23.1,0,2015
2015-05-26,Cabinet,15.18,0,2015
2015-05-26,Bed,17.7,0,2015
2015-05-26,Desk,18.75,0,2015
2015-05-27,Table,20.67,0,2015
2015-05-27,Chair,27.0,0,2015
2015-05-27,Sofa,15.9,0,2015
2015-05-27,Cabinet,15.36,0,2015
2015-05-27,Bed,16.8,0,2015
2015-05-27,Desk,15.375,0,2015
2015-05-28,Table,17.52,0,2015
2015-05-28,Chair,21.0,0,2015
2015-05-28,Sofa,22.2,0,2015
2015-05-28,Cabinet,15.18,0,2015
2015-05-28,Bed,17.4,0,2015
2015-05-28,Desk,18.375,0,2015
2015-05-29,Table,15.63,0,2015
2015-05-29,Chair,19.5,0,2015
2015-05-29,Sofa,19.5,0,2015
2015-05-29,Cabinet,15.18,0,2015
2015-05-29,Bed,18.0,0,2015
2015-05-29,Desk,17.625,0,2015
2015-05-30,Table,23.505000000000003,1,2015
2015-05-30,Chair,28.5,1,2015
2015-05-30,Sofa,17.7,1,2015
2015-05-30,Cabinet,15.81,1,2015
2015-05-30,Bed,16.35,1,2015
2015-05-30,Desk,18.9375,1,2015
2015-05-31,Table,16.89,1,2015
2015-05-31,Chair,30.75,1,2015
2015-05-31,Sofa,15.0,1,2015
2015-05-31,Cabinet,15.63,1,2015
2015-05-31,Bed,15.9,1,2015
2015-05-31,Desk,17.8125,1,2015
2015-06-01,Table,27.6,0,2015
2015-06-01,Chair,55.0,0,2015
2015-06-01,Sofa,18.0,0,2015
2015-06-01,Cabinet,15.2,0,2015
2015-06-01,Bed,16.0,0,2015
2015-06-01,Desk,17.5,0,2015
2015-06-02,Table,36.0,0,2015
2015-06-02,Chair,55.0,0,2015
2015-06-02,Sofa,27.0,0,2015
2015-06-02,Cabinet,16.6,0,2015
2015-06-02,Bed,21.0,0,2015
2015-06-02,Desk,20.0,0,2015
2015-06-03,Table,23.4,0,2015
2015-06-03,Chair,50.0,0,2015
2015-06-03,Sofa,30.0,0,2015
2015-06-03,Cabinet,15.4,0,2015
2015-06-03,Bed,17.0,0,2015
2015-06-03,Desk,20.0,0,2015
2015-06-04,Table,19.2,0,2015
2015-06-04,Chair,30.0,0,2015
2015-06-04,Sofa,18.0,0,2015
2015-06-04,Cabinet,15.0,0,2015
2015-06-04,Bed,25.0,0,2015
2015-06-04,Desk,15.0,0,2015
2015-06-05,Table,21.3,0,2015
2015-06-05,Chair,65.0,0,2015
2015-06-05,Sofa,18.0,0,2015
2015-06-05,Cabinet,15.4,0,2015
2015-06-05,Bed,16.0,0,2015
2015-06-05,Desk,26.25,0,2015
2015-06-06,Table,21.3,1,2015
2015-06-06,Chair,67.5,1,2015
2015-06-06,Sofa,42.0,1,2015
2015-06-06,Cabinet,17.4,1,2015
2015-06-06,Bed,15.0,1,2015
2015-06-06,Desk,26.25,1,2015
2015-06-07,Table,18.15,1,2015
2015-06-07,Chair,45.0,1,2015
2015-06-07,Sofa,55.5,1,2015
2015-06-07,Cabinet,18.0,1,2015
2015-06-07,Bed,16.5,1,2015
2015-06-07,Desk,31.875,1,2015
2015-06-08,Table,29.700000000000003,0,2015
2015-06-08,Chair,20.0,0,2015
2015-06-08,Sofa,24.0,0,2015
2015-06-08,Cabinet,16.2,0,2015
2015-06-08,Bed,25.0,0,2015
2015-06-08,Desk,20.0,0,2015
2015-06-09,Table,27.6,0,2015
2015-06-09,Chair,20.0,0,2015
2015-06-09,Sofa,24.0,0,2015
2015-06-09,Cabinet,16.8,0,2015
2015-06-09,Bed,22.0,0,2015
2015-06-09,Desk,27.5,0,2015
2015-06-10,Table,29.700000000000003,0,2015
2015-06-10,Chair,20.0,0,2015
2015-06-10,Sofa,21.0,0,2015
2015-06-10,Cabinet,16.4,0,2015
2015-06-10,Bed,15.0,0,2015
2015-06-10,Desk,22.5,0,2015
2015-06-11,Table,25.5,0,2015
2015-06-11,Chair,40.0,0,2015
2015-06-11,Sofa,24.0,0,2015
2015-06-11,Cabinet,15.6,0,2015
2015-06-11,Bed,16.0,0,2015
2015-06-11,Desk,15.0,0,2015
2015-06-12,Table,29.700000000000003,0,2015
2015-06-12,Chair,30.0,0,2015
2015-06-12,Sofa,27.0,0,2015
2015-06-12,Cabinet,16.8,0,2015
2015-06-12,Bed,25.0,0,2015
2015-06-12,Desk,22.5,0,2015
2015-06-13,Table,27.6,1,2015
2015-06-13,Chair,52.5,1,2015
2015-06-13,Sofa,33.0,1,2015
2015-06-13,Cabinet,15.0,1,2015
2015-06-13,Bed,21.0,1,2015
2015-06-13,Desk,28.125,1,2015
2015-06-14,Table,33.900000000000006,1,2015
2015-06-14,Chair,45.0,1,2015
2015-06-14,Sofa,37.5,1,2015
2015-06-14,Cabinet,17.7,1,2015
2015-06-14,Bed,25.5,1,2015
2015-06-14,Desk,15.0,1,2015
2015-06-15,Table,33.900000000000006,0,2015
2015-06-15,Chair,45.0,0,2015
2015-06-15,Sofa,36.0,0,2015
2015-06-15,Cabinet,15.4,0,2015
2015-06-15,Bed,21.0,0,2015
2015-06-15,Desk,18.75,0,2015
2015-06-16,Table,33.900000000000006,0,2015
2015-06-16,Chair,25.0,0,2015
2015-06-16,Sofa,39.0,0,2015
2015-06-16,Cabinet,17.0,0,2015
2015-06-16,Bed,18.0,0,2015
2015-06-16,Desk,26.25,0,2015
2015-06-17,Table,17.1,0,2015
2015-06-17,Chair,55.0,0,2015
2015-06-17,Sofa,33.0,0,2015
2015-06-17,Cabinet,16.0,0,2015
2015-06-17,Bed,25.0,0,2015
2015-06-17,Desk,15.0,0,2015
2015-06-18,Table,17.1,0,2015
2015-06-18,Chair,65.0,0,2015
2015-06-18,Sofa,36.0,0,2015
2015-06-18,Cabinet,16.8,0,2015
2015-06-18,Bed,16.0,0,2015
2015-06-18,Desk,25.0,0,2015
2015-06-19,Table,36.0,0,2015
2015-06-19,Chair,60.0,0,2015
2015-06-19,Sofa,24.0,0,2015
2015-06-19,Cabinet,16.8,0,2015
2015-06-19,Bed,25.0,0,2015
2015-06-19,Desk,23.75,0,2015
2015-06-20,Table,30.75,1,2015
2015-06-20,Chair,67.5,1,2015
2015-06-20,Sofa,33.0,1,2015
2015-06-20,Cabinet,15.6,1,2015
2015-06-20,Bed,25.5,1,2015
2015-06-20,Desk,15.0,1,2015
2015-06-21,Table,24.450000000000003,1,2015
2015-06-21,Chair,30.0,1,2015
2015-06-21,Sofa,42.0,1,2015
2015-06-21,Cabinet,15.6,1,2015
2015-06-21,Bed,21.0,1,2015
2015-06-21,Desk,15.0,1,2015
2015-06-22,Table,36.0,0,2015
2015-06-22,Chair,45.0,0,2015
2015-06-22,Sofa,45.0,0,2015
2015-06-22,Cabinet,16.2,0,2015
2015-06-22,Bed,25.0,0,2015
2015-06-22,Desk,23.75,0,2015
2015-06-23,Table,21.3,0,2015
2015-06-23,Chair,60.0,0,2015
2015-06-23,Sofa,39.0,0,2015
2015-06-23,Cabinet,15.6,0,2015
2015-06-23,Bed,22.0,0,2015
2015-06-23,Desk,26.25,0,2015
2015-06-24,Table,36.0,0,2015
2015-06-24,Chair,15.0,0,2015
2015-06-24,Sofa,21.0,0,2015
2015-06-24,Cabinet,16.6,0,2015
2015-06-24,Bed,24.0,0,2015
2015-06-24,Desk,25.0,0,2015
2015-06-25,Table,29.700000000000003,0,2015
2015-06-25,Chair,20.0,0,2015
2015-06-25,Sofa,45.0,0,2015
2015-06-25,Cabinet,17.0,0,2015
2015-06-25,Bed,16.0,0,2015
2015-06-25,Desk,26.25,0,2015
2015-06-26,Table,19.2,0,2015
2015-06-26,Chair,35.0,0,2015
2015-06-26,Sofa,21.0,0,2015
2015-06-26,Cabinet,15.2,0,2015
2015-06-26,Bed,22.0,0,2015
2015-06-26,Desk,22.5,0,2015
2015-06-27,Table,30.75,1,2015
2015-06-27,Chair,90.0,1,2015
2015-06-27,Sofa,55.5,1,2015
2015-06-27,Cabinet,16.2,1,2015
2015-06-27,Bed,16.5,1,2015
2015-06-27,Desk,22.5,1,2015
2015-06-28,Table,30.75,1,2015
2015-06-28,Chair,52.5,1,2015
2015-06-28,Sofa,28.5,1,2015
2015-06-28,Cabinet,15.3,1,2015
2015-06-28,Bed,30.0,1,2015
2015-06-28,Desk,30.0,1,2015
2015-06-29,Table,36.0,0,2015
2015-06-29,Chair,25.0,0,2015
2015-06-29,Sofa,36.0,0,2015
2015-06-29,Cabinet,16.6,0,2015
2015-06-29,Bed,20.0,0,2015
2015-06-29,Desk,23.75,0,2015
2015-06-30,Table,36.0,0,2015
2015-06-30,Chair,40.0,0,2015
2015-06-30,Sofa,21.0,0,2015
2015-06-30,Cabinet,16.0,0,2015
2015-06-30,Bed,17.0,0,2015
2015-06-30,Desk,27.5,0,2015
2015-07-01,Table,33.900000000000006,0,2015
2015-07-01,Chair,60.0,0,2015
2015-07-01,Sofa,51.0,0,2015
2015-07-01,Cabinet,15.6,0,2015
2015-07-01,Bed,33.0,0,2015
2015-07-01,Desk,52.5,0,2015
2015-07-02,Table,21.3,0,2015
2015-07-02,Chair,135.0,0,2015
2015-07-02,Sofa,105.0,0,2015
2015-07-02,Cabinet,19.8,0,2015
2015-07-02,Bed,21.0,0,2015
2015-07-02,Desk,37.5,0,2015
2015-07-03,Table,21.3,0,2015
2015-07-03,Chair,45.0,0,2015
2015-07-03,Sofa,51.0,0,2015
2015-07-03,Cabinet,17.4,0,2015
2015-07-03,Bed,33.0,0,2015
2015-07-03,Desk,52.5,0,2015
2015-07-04,Table,43.35,1,2015
2015-07-04,Chair,150.0,1,2015
2015-07-04,Sofa,28.5,1,2015
2015-07-04,Cabinet,23.1,1,2015
2015-07-04,Bed,55.5,1,2015
2015-07-04,Desk,54.375,1,2015
2015-07-05,Table,43.35,1,2015
2015-07-05,Chair,60.0,1,2015
2015-07-05,Sofa,55.5,1,2015
2015-07-05,Cabinet,16.8,1,2015
2015-07-05,Bed,19.5,1,2015
2015-07-05,Desk,54.375,1,2015
2015-07-06,Table,59.1,0,2015
2015-07-06,Chair,165.0,0,2015
2015-07-06,Sofa,33.0,0,2015
2015-07-06,Cabinet,15.0,0,2015
2015-07-06,Bed,15.0,0,2015
2015-07-06,Desk,15.0,0,2015
2015-07-07,Table,15.0,0,2015
2015-07-07,Chair,135.0,0,2015
2015-07-07,Sofa,51.0,0,2015
2015-07-07,Cabinet,15.0,0,2015
2015-07-07,Bed,30.0,0,2015
2015-07-07,Desk,41.25,0,2015
2015-07-08,Table,65.4,0,2015
2015-07-08,Chair,15.0,0,2015
2015-07-08,Sofa,60.0,0,2015
2015-07-08,Cabinet,16.8,0,2015
2015-07-08,Bed,15.0,0,2015
2015-07-08,Desk,18.75,0,2015
2015-07-09,Table,21.3,0,2015
2015-07-09,Chair,90.0,0,2015
2015-07-09,Sofa,78.0,0,2015
2015-07-09,Cabinet,21.0,0,2015
2015-07-09,Bed,24.0,0,2015
2015-07-09,Desk,45.0,0,2015
2015-07-10,Table,21.3,0,2015
2015-07-10,Chair,165.0,0,2015
2015-07-10,Sofa,33.0,0,2015
2015-07-10,Cabinet,20.4,0,2015
2015-07-10,Bed,21.0,0,2015
2015-07-10,Desk,22.5,0,2015
2015-07-11,Table,43.35,1,2015
2015-07-11,Chair,195.0,1,2015
2015-07-11,Sofa,15.0,1,2015
2015-07-11,Cabinet,21.3,1,2015
2015-07-11,Bed,37.5,1,2015
2015-07-11,Desk,71.25,1,2015
2015-07-12,Table,62.25,1,2015
2015-07-12,Chair,195.0,1,2015
2015-07-12,Sofa,150.0,1,2015
2015-07-12,Cabinet,15.9,1,2015
2015-07-12,Bed,28.5,1,2015
2015-07-12,Desk,15.0,1,2015
2015-07-13,Table,40.2,0,2015
2015-07-13,Chair,30.0,0,2015
2015-07-13,Sofa,15.0,0,2015
2015-07-13,Cabinet,15.6,0,2015
2015-07-13,Bed,21.0,0,2015
2015-07-13,Desk,18.75,0,2015
2015-07-14,Table,27.6,0,2015
2015-07-14,Chair,150.0,0,2015
2015-07-14,Sofa,69.0,0,2015
2015-07-14,Cabinet,21.0,0,2015
2015-07-14,Bed,36.0,0,2015
2015-07-14,Desk,52.5,0,2015
2015-07-15,Table,33.900000000000006,0,2015
2015-07-15,Chair,45.0,0,2015
2015-07-15,Sofa,60.0,0,2015
2015-07-15,Cabinet,19.8,0,2015
2015-07-15,Bed,36.0,0,2015
2015-07-15,Desk,48.75,0,2015
2015-07-16,Table,21.3,0,2015
2015-07-16,Chair,120.0,0,2015
2015-07-16,Sofa,105.0,0,2015
2015-07-16,Cabinet,18.0,0,2015
2015-07-16,Bed,45.0,0,2015
2015-07-16,Desk,33.75,0,2015
2015-07-17,Table,40.2,0,2015
2015-07-17,Chair,135.0,0,2015
2015-07-17,Sofa,87.0,0,2015
2015-07-17,Cabinet,21.0,0,2015
2015-07-17,Bed,39.0,0,2015
2015-07-17,Desk,26.25,0,2015
2015-07-18,Table,62.25,1,2015
2015-07-18,Chair,127.5,1,2015
2015-07-18,Sofa,150.0,1,2015
2015-07-18,Cabinet,17.7,1,2015
2015-07-18,Bed,51.0,1,2015
2015-07-18,Desk,48.75,1,2015
2015-07-19,Table,52.800000000000004,1,2015
2015-07-19,Chair,15.0,1,2015
2015-07-19,Sofa,109.5,1,2015
2015-07-19,Cabinet,23.1,1,2015
2015-07-19,Bed,15.0,1,2015
2015-07-19,Desk,48.75,1,2015
2015-07-20,Table,40.2,0,2015
2015-07-20,Chair,135.0,0,2015
2015-07-20,Sofa,60.0,0,2015
2015-07-20,Cabinet,19.2,0,2015
2015-07-20,Bed,18.0,0,2015
2015-07-20,Desk,26.25,0,2015
2015-07-21,Table,40.2,0,2015
2015-07-21,Chair,45.0,0,2015
2015-07-21,Sofa,69.0,0,2015
2015-07-21,Cabinet,21.0,0,2015
2015-07-21,Bed,45.0,0,2015
2015-07-21,Desk,41.25,0,2015
2015-07-22,Table,59.1,0,2015
2015-07-22,Chair,90.0,0,2015
2015-07-22,Sofa,24.0,0,2015
2015-07-22,Cabinet,15.0,0,2015
2015-07-22,Bed,45.0,0,2015
2015-07-22,Desk,45.0,0,2015
2015-07-23,Table,78.0,0,2015
2015-07-23,Chair,30.0,0,2015
2015-07-23,Sofa,24.0,0,2015
2015-07-23,Cabinet,15.0,0,2015
2015-07-23,Bed,33.0,0,2015
2015-07-23,Desk,52.5,0,2015
2015-07-24,Table,78.0,0,2015
2015-07-24,Chair,135.0,0,2015
2015-07-24,Sofa,24.0,0,2015
2015-07-24,Cabinet,21.0,0,2015
2015-07-24,Bed,45.0,0,2015
2015-07-24,Desk,48.75,0,2015
2015-07-25,Table,43.35,1,2015
2015-07-25,Chair,195.0,1,2015
2015-07-25,Sofa,96.0,1,2015
2015-07-25,Cabinet,23.1,1,2015
2015-07-25,Bed,55.5,1,2015
2015-07-25,Desk,71.25,1,2015
2015-07-26,Table,71.7,1,2015
2015-07-26,Chair,105.0,1,2015
2015-07-26,Sofa,15.0,1,2015
2015-07-26,Cabinet,23.1,1,2015
2015-07-26,Bed,55.5,1,2015
2015-07-26,Desk,37.5,1,2015
2015-07-27,Table,78.0,0,2015
2015-07-27,Chair,30.0,0,2015
2015-07-27,Sofa,33.0,0,2015
2015-07-27,Cabinet,17.4,0,2015
2015-07-27,Bed,24.0,0,2015
2015-07-27,Desk,48.75,0,2015
2015-07-28,Table,40.2,0,2015
2015-07-28,Chair,120.0,0,2015
2015-07-28,Sofa,105.0,0,2015
2015-07-28,Cabinet,18.6,0,2015
2015-07-28,Bed,42.0,0,2015
2015-07-28,Desk,30.0,0,2015
2015-07-29,Table,21.3,0,2015
2015-07-29,Chair,90.0,0,2015
2015-07-29,Sofa,60.0,0,2015
2015-07-29,Cabinet,16.2,0,2015
2015-07-29,Bed,30.0,0,2015
2015-07-29,Desk,15.0,0,2015
2015-07-30,Table,33.900000000000006,0,2015
2015-07-30,Chair,60.0,0,2015
2015-07-30,Sofa,51.0,0,2015
2015-07-30,Cabinet,16.8,0,2015
2015-07-30,Bed,33.0,0,2015
2015-07-30,Desk,30.0,0,2015
2015-07-31,Table,71.7,0,2015
2015-07-31,Chair,150.0,0,2015
2015-07-31,Sofa,87.0,0,2015
2015-07-31,Cabinet,19.2,0,2015
2015-07-31,Bed,33.0,0,2015
2015-07-31,Desk,22.5,0,2015
2015-08-01,Table,62.25000000000001,1,2015
2015-08-01,Chair,690.0,1,2015
2015-08-01,Sofa,690.0,1,2015
2015-08-01,Cabinet,28.5,1,2015
2015-08-01,Bed,127.5,1,2015
2015-08-01,Desk,155.625,1,2015
2015-08-02,Table,62.25000000000001,1,2015
2015-08-02,Chair,1140.0,1,2015
2015-08-02,Sofa,352.5,1,2015
2015-08-02,Cabinet,55.50000000000001,1,2015
2015-08-02,Bed,15.0,1,2015
2015-08-02,Desk,183.75,1,2015
2015-08-03,Table,141.0,0,2015
2015-08-03,Chair,540.0,0,2015
2015-08-03,Sofa,330.0,0,2015
2015-08-03,Cabinet,21.0,0,2015
2015-08-03,Bed,15.0,0,2015
2015-08-03,Desk,108.75,0,2015
2015-08-04,Table,172.5,0,2015
2015-08-04,Chair,15.0,0,2015
2015-08-04,Sofa,105.0,0,2015
2015-08-04,Cabinet,33.0,0,2015
2015-08-04,Bed,15.0,0,2015
2015-08-04,Desk,127.5,0,2015
2015-08-05,Table,330.0,0,2015
2015-08-05,Chair,390.0,0,2015
2015-08-05,Sofa,15.0,0,2015
2015-08-05,Cabinet,42.0,0,2015
2015-08-05,Bed,30.0,0,2015
2015-08-05,Desk,202.5,0,2015
2015-08-06,Table,78.0,0,2015
2015-08-06,Chair,315.0,0,2015
2015-08-06,Sofa,285.0,0,2015
2015-08-06,Cabinet,45.0,0,2015
2015-08-06,Bed,75.0,0,2015
2015-08-06,Desk,33.75,0,2015
2015-08-07,Table,15.0,0,2015
2015-08-07,Chair,540.0,0,2015
2015-08-07,Sofa,465.0,0,2015
2015-08-07,Cabinet,33.0,0,2015
2015-08-07,Bed,45.0,0,2015
2015-08-07,Desk,108.75,0,2015
2015-08-08,Table,156.75,1,2015
2015-08-08,Chair,465.0,1,2015
2015-08-08,Sofa,690.0,1,2015
2015-08-08,Cabinet,24.0,1,2015
2015-08-08,Bed,37.5,1,2015
2015-08-08,Desk,15.0,1,2015
2015-08-09,Table,298.5,1,2015
2015-08-09,Chair,465.0,1,2015
2015-08-09,Sofa,217.5,1,2015
2015-08-09,Cabinet,19.5,1,2015
2015-08-09,Bed,60.0,1,2015
2015-08-09,Desk,183.75,1,2015
2015-08-10,Table,172.5,0,2015
2015-08-10,Chair,465.0,0,2015
2015-08-10,Sofa,195.0,0,2015
2015-08-10,Cabinet,27.0,0,2015
2015-08-10,Bed,120.0,0,2015
2015-08-10,Desk,146.25,0,2015
2015-08-11,Table,298.5,0,2015
2015-08-11,Chair,465.0,0,2015
2015-08-11,Sofa,285.0,0,2015
2015-08-11,Cabinet,45.0,0,2015
2015-08-11,Bed,150.0,0,2015
2015-08-11,Desk,127.5,0,2015
2015-08-12,Table,267.0,0,2015
2015-08-12,Chair,240.0,0,2015
2015-08-12,Sofa,195.0,0,2015
2015-08-12,Cabinet,15.0,0,2015
2015-08-12,Bed,15.0,0,2015
2015-08-12,Desk,108.75,0,2015
2015-08-13,Table,15.0,0,2015
2015-08-13,Chair,465.0,0,2015
2015-08-13,Sofa,330.0,0,2015
2015-08-13,Cabinet,42.0,0,2015
2015-08-13,Bed,150.0,0,2015
2015-08-13,Desk,90.0,0,2015
2015-08-14,Table,109.50000000000001,0,2015
2015-08-14,Chair,165.0,0,2015
2015-08-14,Sofa,105.0,0,2015
2015-08-14,Cabinet,33.0,0,2015
2015-08-14,Bed,120.0,0,2015
2015-08-14,Desk,146.25,0,2015
2015-08-15,Table,440.25000000000006,1,2015
2015-08-15,Chair,15.0,1,2015
2015-08-15,Sofa,622.5,1,2015
2015-08-15,Cabinet,46.5,1,2015
2015-08-15,Bed,172.5,1,2015
2015-08-15,Desk,155.625,1,2015
2015-08-16,Table,156.75,1,2015
2015-08-16,Chair,352.5,1,2015
2015-08-16,Sofa,555.0,1,2015
2015-08-16,Cabinet,46.5,1,2015
2015-08-16,Bed,60.0,1,2015
